Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
17.75,0,0.3132234936910065,240.9196,4,1,2,2,4579.3724
19.5,0,0.3583368917652772,156.4314,14,1,0,1,2326.971
7.685,0,0.15961656555633566,145.276,16,2,0,1,3515.4240000000004
9.6,0,0.20240987377101938,188.7214,15,2,2,0,376.8428
19.6,0,0.20137246087784694,45.5718,15,2,2,0,47.2718
17.6,0,0.41898196739239263,163.6868,15,2,2,0,163.7868
15.6,1,0.3151901426123603,63.6194,11,2,1,1,743.0328
12.65,0,0.20561309783182588,108.4938,14,1,0,1,1500.7132
12.857645184136183,0,0.11773532604957614,94.4462,28,1,2,3,2036.0164
12.857645184136183,1,0.2763826459819791,112.1518,28,1,2,3,3870.9612
14.5,0,0.2999337593536279,159.5604,11,2,1,1,1426.1436
6.425,0,0.10237553907061979,116.5808,4,1,2,2,2460.7968
9.695,0,0.2656829294478665,176.9344,11,2,1,1,5888.3352
19.6,0,0.18404681469669612,56.1614,26,0,2,1,828.921
20.7,0,0.19808680925291317,152.8366,9,2,1,1,2569.3222
12.6,0,0.15598585192253817,34.9874,6,2,1,1,529.311
8.275,0,0.331960806421481,104.2306,26,0,2,1,3658.571
12.857645184136183,0,0.16747798959863353,106.1964,28,2,0,0,210.3928
19.85,0,0.21361467880274518,128.102,26,0,2,1,1265.02
7.36,0,0.29590474987738874,55.2588,15,2,2,0,229.0352
20.35,1,0.5028578119110808,82.7276,15,2,2,0,162.4552
17.7,1,0.36783965528474494,183.7924,14,1,0,1,2221.1088
12.857645184136183,0,0.35603498142738726,176.937,28,2,0,0,352.874
8.39,1,0.15556697592998328,112.6176,9,2,1,1,2175.8344
9.195,0,0.12592178127710868,81.6592,9,2,1,1,1403.5064
8.93,0,0.16855829555379348,152.334,9,2,1,1,2143.876
15.7,0,0.40066110617328454,59.2562,26,0,2,1,296.281
16.7,0,0.1636190820167379,246.3776,6,2,1,1,1981.4208
12.857645184136183,0,0.22346107938520302,95.0752,28,1,2,3,2588.6304
20.5,1,0.3362229661995147,194.1478,6,2,1,1,2906.217
12.857645184136183,0,0.12393434552213523,163.7526,28,1,2,3,1973.4312
11.65,0,0.18452561610789978,112.286,6,2,1,1,452.744
20.75,0,0.14588707961982103,153.5024,14,1,0,1,2428.8384
12.857645184136183,0,0.25191674815303566,157.563,28,1,2,3,1721.0929999999998
16.2,0,0.2720650528825781,41.7454,15,2,2,0,83.8908
10.195,1,0.13291718474298198,239.4538,11,2,1,1,4566.7222
12.857645184136183,0,0.35256138614431387,73.4696,28,2,0,0,298.2784
13.3,0,0.28238245873283274,233.03,26,0,2,1,5359.69
6.215,0,0.11030771958480512,37.4848,14,1,0,1,111.8544
6.67,1,0.25716148385586685,90.5514,4,1,2,2,974.0654
12.6,1,0.272650989361858,255.5356,6,2,1,1,9664.7528
12.15,0,0.13567252116769998,254.7698,9,2,1,1,5834.4054
16.6,0,0.22443081562031536,117.2124,14,1,0,1,1422.1488
12.857645184136183,1,0.14084621045665374,128.131,28,1,2,3,1687.8029999999999
20.85,1,0.2376251543923749,103.6648,16,2,0,1,2285.0256
11.0,0,0.2343686007126381,101.7358,9,2,1,1,1508.037
15.6,0,0.2585147481286126,185.5924,14,1,0,1,3146.5708
12.857645184136183,0,0.3504742101781528,217.685,28,2,0,0,432.77
10.195,1,0.3830044816970162,194.5794,6,2,1,1,4096.6674
12.6,1,0.25065403846736645,105.09899999999999,11,2,1,1,1444.786
20.2,0,0.2538979066475342,255.7646,14,1,0,1,5410.9566
18.0,0,0.35349542146964225,116.5124,4,1,2,2,355.5372
6.75,1,0.25716148385586685,96.7752,14,1,0,1,1342.2528
12.35,1,0.3988920781364303,158.1946,4,1,2,2,1104.5622
7.59,1,0.3812282872505659,173.108,11,2,1,1,2077.2960000000003
14.8,0,0.28490021937513493,190.5846,14,1,0,1,3630.6074
5.11,0,0.18674766129727033,161.721,16,2,0,1,2446.815
6.38,0,0.17860060190268118,177.4344,16,2,0,1,1784.344
8.3,1,0.195477714842383,87.7198,16,2,0,1,1569.9564
16.7,1,0.19684044299889186,143.8102,6,2,1,1,4811.7366
12.857645184136183,1,0.18557146871219185,156.5288,28,1,2,3,4870.9928
9.695,0,0.36091779119350714,185.2898,11,2,1,1,3367.6164
8.235,0,0.12023700761412852,184.795,9,2,1,1,1464.76
10.195,0,0.35550399997749677,112.1886,16,2,0,1,667.1316
10.695,1,0.3572405506098097,119.244,26,0,2,1,3475.4759999999997
8.38,1,0.2165143736568083,109.85700000000001,9,2,1,1,2306.9970000000003
11.65,0,0.4691600121493732,153.0024,15,2,2,0,455.4072
9.195,1,0.21705229784547317,52.0666,9,2,1,1,615.1992
8.1,1,0.140600508533931,88.6198,16,2,0,1,1569.9564
18.6,0,0.12593209678235331,152.9366,6,2,1,1,453.4098
17.6,0,0.1374966399589459,234.65900000000002,16,2,0,1,8508.924
20.25,0,0.11950127195975781,148.0418,4,1,2,2,1177.1344
5.98,0,0.2750916901689326,53.3614,14,1,0,1,331.5684
18.75,0,0.10189043625385064,207.8954,14,1,0,1,2292.3494
5.82,1,0.2783449011568202,255.333,11,2,1,1,4870.327
8.52,0,0.16449729481058345,153.3682,16,2,0,1,914.8092
15.5,1,0.35524627654628554,178.4028,4,1,2,2,1239.7196
16.7,1,0.3456330785674311,182.7976,16,2,0,1,1810.976
9.6,1,0.16569549480900198,258.1304,4,1,2,2,2324.9736
9.13,0,0.22787723449261008,151.4024,14,1,0,1,1973.4312
10.5,1,0.25716148385586685,78.296,16,2,0,1,1438.128
17.0,0,0.3457898133259567,249.7434,14,1,0,1,4221.8378
12.857645184136183,0,0.18364569965016878,211.6902,28,1,2,3,4247.804
9.195,0,0.31823857717127885,46.4744,9,2,1,1,950.7624
10.1,0,0.23680703959130947,117.8492,16,2,0,1,1621.8888
8.18,0,0.25716148385586685,140.5154,11,2,1,1,1701.7848
8.655,1,0.29694789610300326,122.6756,9,2,1,1,2302.3364
17.85,1,0.21589001134837155,122.9388,16,2,0,1,3095.97
10.65,1,0.2917530719632614,229.8668,9,2,1,1,4146.6024
13.65,1,0.1772540098277046,99.27,26,0,2,1,2596.62
17.25,0,0.29122097795316876,261.191,6,2,1,1,3155.8920000000003
9.5,1,0.1880160764402874,169.7448,6,2,1,1,3579.3408
16.7,1,0.25716148385586685,63.6168,14,1,0,1,1342.2528
8.6,0,0.2336702355885319,141.1154,15,2,2,0,425.4462
19.25,0,0.3196692478171774,54.3956,4,1,2,2,1201.1032
11.0,1,0.36473938092835545,222.0798,26,0,2,1,2864.9374
9.895,0,0.41008710050427094,237.7564,11,2,1,1,3813.7024
14.0,1,0.17240260728886903,143.4786,16,2,0,1,1589.2646
7.365,0,0.20672112857664066,226.972,4,1,2,2,3848.324
20.85,1,0.2493445367358186,90.2514,26,0,2,1,619.8598
7.64,1,0.265903128977453,93.412,16,2,0,1,1491.392
12.857645184136183,1,0.4376077330212527,121.2098,28,2,0,0,120.5098
17.7,1,0.3493787600871009,103.3674,14,1,0,1,2546.685
7.97,1,0.20053984641462155,90.4514,6,2,1,1,1328.271
12.35,0,0.20429788789901868,33.1216,16,2,0,1,519.3240000000001
8.42,0,0.33506866460473445,63.2168,16,2,0,1,703.0848
12.857645184136183,0,0.3675267663721923,170.3106,28,1,2,3,3422.212
6.305,1,0.3507325334211242,93.2436,26,0,2,1,2079.9592
5.92,1,0.1387045132647096,49.8692,11,2,1,1,1133.1916
15.1,1,0.2592544020841305,260.2304,11,2,1,1,4908.2776
17.35,0,0.529306082526925,177.5712,15,2,2,0,527.3136
7.405,0,0.12357909612875473,89.9146,16,2,0,1,1550.6482
6.405,0,0.3694764647443731,128.7678,14,1,0,1,3052.0272
19.7,0,0.27934741094200244,178.06599999999997,14,1,0,1,3954.8520000000003
17.7,1,0.20651749562688387,162.721,4,1,2,2,978.7260000000001
17.6,0,0.3238196025567322,161.8868,9,2,1,1,4094.67
15.85,1,0.33196696522395114,39.7506,14,1,0,1,721.0614
17.5,0,0.12483813519914498,185.1266,14,1,0,1,4795.0916
12.857645184136183,0,0.2465877065062247,150.8024,28,1,2,3,3339.6528
9.6,0,0.19102452460351788,140.8154,6,2,1,1,1843.6002
11.0,1,0.2966905761900772,158.063,11,2,1,1,2659.8709999999996
20.75,1,0.3603671197542861,240.188,4,1,2,2,5992.2
12.857645184136183,0,0.25716148385586685,89.4146,28,1,2,3,2645.2234
16.6,0,0.2901324283840054,118.0124,15,2,2,0,592.562
12.5,1,0.24968666764567146,199.7426,16,2,0,1,593.2278
7.02,0,0.22347913996612748,82.425,14,1,0,1,1414.825
19.1,1,0.16083302210678005,147.6418,9,2,1,1,1471.418
5.785,1,0.1970206105969627,262.6252,14,1,0,1,524.6504
11.65,0,0.13932530279888145,40.3164,11,2,1,1,502.0132
19.0,0,0.46527212789936173,190.1872,15,2,2,0,567.2616
5.19,0,0.20665750167850186,197.81099999999998,11,2,1,1,2946.165
14.15,0,0.25716148385586685,196.31099999999998,16,2,0,1,3338.987
16.2,0,0.4194020910772859,183.7608,4,1,2,2,2940.1728
7.72,1,0.2735830129960557,78.8986,14,1,0,1,623.1888
18.6,0,0.34377319703548737,56.2588,16,2,0,1,1030.6584
8.35,1,0.35719370655150123,76.5354,6,2,1,1,1805.6496
18.6,0,0.4447573608159847,55.6588,15,2,2,0,114.5176
12.857645184136183,0,0.26307543404886746,264.0884,28,1,2,3,4504.8028
19.0,0,0.16420690911164487,129.8336,26,0,2,1,3451.5072
8.895,1,0.19814627677551752,207.4296,6,2,1,1,2492.7552
18.0,0,0.09237811429121077,78.5618,26,0,2,1,402.809
15.1,1,0.3168960176461673,144.7786,6,2,1,1,2600.6148
12.857645184136183,1,0.25716148385586685,91.8488,28,1,2,3,2716.4640000000004
20.5,0,0.1906648840243006,75.8696,16,2,0,1,2386.2272
12.857645184136183,0,0.27811546882545024,259.7962,28,1,2,3,8028.8822
20.6,0,0.15345512699157368,93.3778,4,1,2,2,1314.2892
15.85,0,0.2627604308110336,218.7166,26,0,2,1,4136.6154
20.6,1,0.21911369651393314,187.7556,14,1,0,1,3004.0896
10.3,1,0.24244263032725907,187.85299999999998,26,0,2,1,2656.542
12.857645184136183,0,0.3429398183355208,55.2588,28,1,2,3,2748.4224
17.6,1,0.35694864896788725,111.3202,15,2,2,0,337.5606
11.35,1,0.21200264856836104,101.0016,26,0,2,1,2631.2416
10.195,0,0.3557802495923572,112.2886,14,1,0,1,2557.3378
17.5,0,0.12962339680782942,138.518,4,1,2,2,2376.906
12.857645184136183,0,0.2742117284143769,56.0614,28,1,2,3,2597.2858
11.0,0,0.1945849685869903,40.948,26,0,2,1,319.584
5.92,1,0.1385640754308273,47.7692,16,2,0,1,492.69199999999995
13.3,0,0.28247331909403406,232.73,9,2,1,1,2796.36
18.2,0,0.404165448795416,45.1086,14,1,0,1,669.1289999999999
9.395,1,0.33055406063154025,42.3112,14,1,0,1,980.0576
6.75,1,0.3289658340922352,96.3752,9,2,1,1,1342.2528
15.7,0,0.3498457245701311,133.1942,26,0,2,1,2782.3782
8.39,0,0.4490965597730626,162.8868,15,2,2,0,327.5736
12.857645184136183,0,0.21507913892332747,47.4692,28,1,2,3,1576.6144
9.6,0,0.18881549459723904,244.917,11,2,1,1,2916.204
11.1,0,0.24461328459427548,151.3366,9,2,1,1,3022.732
12.8,0,0.3023376853784523,108.9938,4,1,2,2,1071.938
12.85,0,0.4115892357678952,46.106,6,2,1,1,792.302
13.65,0,0.12626836896071794,231.9668,11,2,1,1,3225.1352
12.857645184136183,0,0.417411519965609,146.6102,28,1,2,3,1895.5326
7.935,0,0.17832863763288273,261.591,11,2,1,1,3155.8920000000003
12.857645184136183,0,0.22967193777211878,74.967,28,2,0,0,229.701
16.1,0,0.19865438328916882,189.9846,15,2,2,0,191.0846
7.645,1,0.25716148385586685,41.8112,16,2,0,1,894.8352
8.775,0,0.1901568694525654,110.7228,15,2,2,0,331.5684
10.65,0,0.1549841217673604,57.2272,11,2,1,1,1174.4712
7.64,1,0.26665409803713874,95.012,6,2,1,1,1864.24
7.325,0,0.3064532704997615,93.2146,6,2,1,1,1733.0774
8.645,0,0.37948239221339375,94.741,4,1,2,2,1061.951
8.97,0,0.30521997477229434,55.7956,14,1,0,1,1037.3164
12.857645184136183,1,0.3597570638639358,219.3482,28,2,0,0,219.0482
5.405,1,0.23203386390783567,198.6742,4,1,2,2,2388.8904
12.857645184136183,0,0.3140526420840939,90.6462,28,1,2,3,2406.2012
10.195,1,0.13288579307059126,240.1538,14,1,0,1,1442.1228
6.935,1,0.20318042720695317,103.5332,16,2,0,1,1230.3984
12.857645184136183,1,0.41253682017487847,159.0262,28,2,0,0,159.1262
8.88,0,0.29458649663553826,152.2682,16,2,0,1,1829.6184
12.857645184136183,1,0.20559851896353729,162.52100000000002,28,1,2,3,4567.388
9.3,0,0.2986407122279211,145.3786,11,2,1,1,2745.0934
9.0,0,0.1396530164371683,169.4474,9,2,1,1,4211.185
21.25,0,0.15700615274568064,146.0102,9,2,1,1,2916.204
12.35,0,0.16347092707879282,59.2246,14,1,0,1,984.7182
12.857645184136183,1,0.19369269991406493,124.3704,28,1,2,3,3004.0896
16.85,1,0.15216569587130996,43.9428,16,2,0,1,351.5424
14.7,0,0.2688581205766343,49.8034,9,2,1,1,631.8442
8.63,1,0.16849889910619595,173.9422,4,1,2,2,4138.6128
7.935,0,0.17851056551364125,261.291,4,1,2,2,2892.901
12.857645184136183,1,0.15520452312996552,112.7176,28,1,2,3,1832.2816
19.85,0,0.25378939300136244,126.7704,9,2,1,1,1752.3856
5.765,0,0.28637788497019107,37.5164,16,2,0,1,656.4788
17.75,1,0.39632771540733813,240.5538,14,1,0,1,3845.6608
12.857645184136183,1,0.32727735179813466,55.5588,28,2,0,0,229.0352
8.235,0,0.12024837628841398,181.895,16,2,0,1,732.38
12.857645184136183,0,0.27655641558278843,43.4086,28,1,2,3,847.5634
6.13,0,0.31992159977094387,55.0298,14,1,0,1,539.298
9.1,0,0.41812418609786256,127.2362,4,1,2,2,1635.8706
18.7,0,0.32340536019058186,121.4072,26,0,2,1,2450.144
15.5,1,0.27544299410222794,261.7568,14,1,0,1,1845.5976
10.695,1,0.2945586444156749,156.7972,9,2,1,1,3427.5384
6.695,0,0.18460839634209492,220.8456,4,1,2,2,5084.0488
16.0,0,0.2695466174894428,229.8668,9,2,1,1,4837.7028
5.59,1,0.23781445498539402,62.6168,26,0,2,1,639.168
11.35,1,0.20833200426242723,197.0742,6,2,1,1,2587.9646
12.3,1,0.254719859846067,93.8804,4,1,2,2,1470.0864
12.857645184136183,1,0.21157676148386428,102.4016,28,1,2,3,2428.8384
17.75,0,0.18642061849484354,248.775,16,2,0,1,3745.125
17.75,0,0.17501806478189616,178.56599999999997,4,1,2,2,2516.724
12.857645184136183,0,0.25716148385586685,245.0144,28,1,2,3,3185.1872
12.857645184136183,0,0.3327697988099281,35.2874,28,1,2,3,988.0472
12.35,1,0.1966144857328676,110.257,4,1,2,2,1757.7120000000002
16.7,1,0.22911386252254576,113.9176,14,1,0,1,2519.3872
19.35,1,0.2566924190544006,167.0816,6,2,1,1,1510.0344
15.7,1,0.3384746563629248,112.0202,16,2,0,1,337.5606
12.857645184136183,0,0.3421487995010358,196.1136,28,1,2,3,6026.8216
18.7,0,0.16263695459519648,124.902,6,2,1,1,2909.546
7.06,1,0.20943701917282914,59.5904,26,0,2,1,761.6752
11.35,0,0.25716148385586685,52.4008,9,2,1,1,809.6128
12.857645184136183,1,0.19118432467124497,62.7194,28,2,0,0,123.8388
6.96,0,0.27862196431724473,90.9146,6,2,1,1,1459.4336
12.857645184136183,0,0.5520302410194572,54.7298,28,2,0,0,107.8596
12.857645184136183,1,0.20293044621248926,37.919000000000004,28,1,2,3,768.9989999999999
13.15,0,0.20936026604874192,184.195,14,1,0,1,2746.425
12.857645184136183,1,0.0866220064417813,146.7102,28,1,2,3,4374.306
14.5,1,0.4633368785236073,102.7332,15,2,2,0,205.0664
7.5,0,0.2462718518223307,177.4028,15,2,2,0,354.2056
15.2,0,0.3118636512965241,114.8492,11,2,1,1,1506.0396
11.6,1,0.09880800068820338,226.2404,16,2,0,1,1800.3232
9.0,0,0.17931252326594482,102.0016,4,1,2,2,1518.024
19.35,1,0.14642299682768414,119.7098,26,0,2,1,1325.6078
15.2,0,0.39190937217678273,228.0352,15,2,2,0,458.0704
20.2,1,0.3481828657472967,97.5752,9,2,1,1,1534.0032
12.857645184136183,0,0.3455022937695204,45.2744,28,1,2,3,905.488
12.857645184136183,0,0.2541798143047555,87.4198,28,1,2,3,2267.7148
5.365,1,0.3744866886819877,171.0764,16,2,0,1,3263.7516
21.2,1,0.25716148385586685,173.6738,14,1,0,1,2954.1546
11.15,1,0.0910861789735413,150.6708,11,2,1,1,2106.5912
19.35,1,0.27783674343038217,112.7518,6,2,1,1,683.1108
13.5,0,0.23468170785129377,33.3874,14,1,0,1,282.2992
9.6,1,0.11920491181155246,188.1872,9,2,1,1,1701.7848
12.5,1,0.2861465778233247,91.7488,14,1,0,1,1358.2320000000002
15.85,0,0.28025005798393693,36.3506,9,2,1,1,607.2096
10.195,1,0.3828065947707798,141.7838,26,0,2,1,1685.8056
20.2,1,0.31154389096883284,178.6028,6,2,1,1,2302.3364
7.96,0,0.16875645765421837,161.8894,4,1,2,2,2750.4198
20.0,0,0.1853130486501153,45.4086,26,0,2,1,981.3892
6.425,0,0.2520568824690173,133.0626,6,2,1,1,1442.7886
12.857645184136183,1,0.27456190922995855,262.7568,28,1,2,3,7646.0472
12.1,0,0.28307483639490105,170.9106,4,1,2,2,1539.9954
11.6,1,0.3634720360632988,82.2276,15,2,2,0,243.6828
12.857645184136183,0,0.2890458700621754,179.166,28,2,0,0,359.532
9.395,0,0.3220739309537486,236.9932,9,2,1,1,4242.4776
17.2,1,0.15908844709783299,147.0418,6,2,1,1,2354.2688
7.42,1,0.1607659789880931,188.9872,4,1,2,2,2458.1336
18.25,0,0.23286034870711675,142.0154,9,2,1,1,2127.231
12.857645184136183,1,0.2753028169125772,193.3794,28,1,2,3,8388.4142
17.6,1,0.19819899091569562,94.641,14,1,0,1,2799.6890000000003
12.857645184136183,1,0.3815644611333713,148.705,28,1,2,3,1797.66
6.825,1,0.21639022390117352,155.1998,4,1,2,2,2460.7968
7.405,0,0.3988269649860701,208.9296,26,0,2,1,2700.4848
15.7,0,0.2719683547768012,250.5724,4,1,2,2,4026.7584
15.6,0,0.3428914609610452,75.667,6,2,1,1,1301.639
9.6,0,0.22275045454499076,44.2086,15,2,2,0,44.6086
12.857645184136183,1,0.17971334396755295,144.0102,28,1,2,3,5394.9774
12.857645184136183,1,0.19323776804755327,163.1526,28,1,2,3,3946.8624
12.857645184136183,0,0.2751492086123455,88.18299999999999,28,1,2,3,1438.128
10.195,1,0.38292976640632154,139.0838,9,2,1,1,3652.5788
19.1,0,0.4213616309062798,172.4422,14,1,0,1,3621.2862
8.895,0,0.26961768487990545,175.937,4,1,2,2,529.311
8.945,1,0.38301607276979904,262.291,15,2,2,0,1314.955
10.3,0,0.3834048304338379,103.7648,6,2,1,1,2804.3496
16.0,1,0.4160642414339401,155.2972,11,2,1,1,3894.93
6.385,1,0.3527184202731692,34.3874,6,2,1,1,388.1614
13.0,0,0.1872952642220299,47.9034,26,0,2,1,583.2408
20.1,1,0.23401606355120153,150.9366,6,2,1,1,3476.1418
11.1,0,0.3333510701947723,189.2846,4,1,2,2,3630.6074
5.175,0,0.17415568322624445,35.4874,26,0,2,1,388.1614
11.5,1,0.25716148385586685,88.25399999999999,16,2,0,1,1298.31
16.75,1,0.0927439539808391,73.7038,4,1,2,2,1404.1722
12.857645184136183,0,0.15622759359344943,102.3332,28,1,2,3,1948.1308
17.25,0,0.2902799648615109,261.591,26,0,2,1,3418.883
5.88,0,0.2940075509234414,155.3998,9,2,1,1,2153.1972
12.857645184136183,0,0.33573639659709226,54.2956,28,1,2,3,1310.2944
7.3,0,0.29431203339313194,147.6076,6,2,1,1,3251.7672
7.075,0,0.2417388115301306,143.0128,14,1,0,1,1150.5024
6.365,0,0.25716148385586685,59.7536,6,2,1,1,980.0576
12.857645184136183,0,0.18575363791861518,125.20200000000001,28,1,2,3,2783.0440000000003
9.3,0,0.21131205597409722,247.0802,9,2,1,1,1228.401
5.92,1,0.1385064114039491,50.3692,26,0,2,1,591.2304
9.6,0,0.1721576806302873,42.6086,9,2,1,1,133.8258
14.15,0,0.20538012318625187,52.0982,16,2,0,1,578.5802
11.8,0,0.3392222575244732,198.2084,26,0,2,1,3769.7596
6.765,1,0.295697597217157,106.1306,11,2,1,1,1672.4896
12.857645184136183,1,0.11956405814457788,242.6512,28,1,2,3,12117.56
13.15,0,0.270650010160724,181.695,15,2,2,0,549.285
12.857645184136183,0,0.14745708528246448,263.191,28,1,2,3,6574.775
18.7,0,0.3244537563351671,122.9072,6,2,1,1,490.0288
13.3,0,0.25201839615393157,149.9708,26,0,2,1,2106.5912
9.42,1,0.21012242859818656,61.5194,6,2,1,1,866.8716
17.6,0,0.08944840971196749,170.4422,16,2,0,1,2759.0752
8.235,0,0.287913355021958,149.3076,6,2,1,1,1921.4988
12.857645184136183,0,0.3017320185197454,162.6894,28,1,2,3,2588.6304
13.15,1,0.1949661073109888,89.6856,14,1,0,1,703.0848
12.65,0,0.20566167362928855,106.3938,11,2,1,1,3751.783
20.7,0,0.164177982689519,73.2354,11,2,1,1,1504.7079999999999
13.0,0,0.3923392766471387,76.7986,11,2,1,1,2648.5524
16.1,0,0.1854091071118137,256.1356,11,2,1,1,6358.39
16.0,0,0.24692393768122198,226.2404,11,2,1,1,4725.8484
12.35,0,0.25716148385586685,118.9124,26,0,2,1,3199.8348
14.0,0,0.15437473238843202,103.1332,4,1,2,2,1948.1308
20.5,0,0.1810041297871405,40.0822,9,2,1,1,1257.0304
8.3,0,0.18800977634155092,38.0506,9,2,1,1,531.3084
19.2,0,0.20320415596143696,130.131,14,1,0,1,1038.6480000000001
9.1,0,0.2841602699182277,46.9718,6,2,1,1,850.8924
14.15,0,0.18772537654776458,255.5014,26,0,2,1,5355.0294
7.93,0,0.07454570410157785,122.1414,14,1,0,1,2924.1936
17.1,0,0.25914099058234685,114.38600000000001,16,2,0,1,1245.046
16.2,0,0.13914850340553434,154.6972,26,0,2,1,1713.7692
6.465,0,0.35285424327900605,264.7884,16,2,0,1,3709.8376
7.155,1,0.41093977174277013,34.3874,4,1,2,2,670.4606
20.6,1,0.17465610782334526,212.6244,9,2,1,1,3599.3148
20.25,1,0.321157863051802,94.61200000000001,4,1,2,2,652.484
12.857645184136183,0,0.28084203923202095,189.5556,28,2,0,0,1126.5336
15.85,0,0.2865670724280792,177.437,4,1,2,2,5645.984
9.0,0,0.2636049828815836,266.6884,26,0,2,1,3974.8259999999996
12.857645184136183,0,0.10573950538942388,213.456,28,1,2,3,4261.12
12.857645184136183,0,0.19317212272996329,50.0034,28,1,2,3,1992.7394
18.7,0,0.1945141768612252,111.1886,6,2,1,1,2334.9606
20.85,0,0.14598644800117577,104.9306,26,0,2,1,2299.6732
18.35,1,0.3069500985502367,83.9882,26,0,2,1,1202.4348
18.6,0,0.2772022636992707,162.2236,9,2,1,1,2900.2248
9.8,1,0.2525967913493756,117.3492,9,2,1,1,810.9444
15.1,1,0.2958762528490585,219.8456,14,1,0,1,6189.2768
12.857645184136183,1,0.16991537599640594,188.7898,28,1,2,3,2057.9878
7.09,0,0.0849076557207888,48.1034,26,0,2,1,1069.2748
12.857645184136183,0,0.15121716172445507,102.8332,28,1,2,3,2768.3964
12.857645184136183,1,0.25989176016180277,57.2562,28,1,2,3,2073.967
12.857645184136183,0,0.19633949424402622,127.5362,28,1,2,3,1006.6896
9.5,0,0.25716148385586685,188.9872,6,2,1,1,1323.6104
19.0,1,0.3125852539708167,48.6718,4,1,2,2,614.5334
20.5,0,0.3785282129511617,37.919000000000004,16,2,0,1,183.095
19.85,0,0.25407062994372254,125.2704,11,2,1,1,2127.8968
21.1,0,0.17080114460974785,145.7786,6,2,1,1,1444.786
12.857645184136183,0,0.25907711979254366,132.9626,28,1,2,3,3279.065
15.1,1,0.25888412852085,260.3304,26,0,2,1,5424.9384
19.7,0,0.16378925178411433,98.7726,26,0,2,1,1859.5794
16.2,1,0.12904782059376282,97.3726,16,2,0,1,2055.3246
18.1,0,0.14965078349277028,96.5094,9,2,1,1,1332.9316
10.195,0,0.20521494341299806,42.5428,4,1,2,2,878.8560000000001
6.55,1,0.1860224260673965,157.8288,16,2,0,1,2514.0608
15.85,0,0.36983068288069343,94.4094,11,2,1,1,1428.141
12.857645184136183,0,0.2989037186118634,157.3604,28,1,2,3,6021.4952
12.1,0,0.17392565078216612,75.267,4,1,2,2,612.536
16.5,1,0.2823092329343835,100.6332,9,2,1,1,1537.9979999999998
12.857645184136183,1,0.3759788797259761,197.31099999999998,28,2,0,0,392.82199999999995
16.7,0,0.19218068841587596,109.1886,15,2,2,0,222.3772
12.857645184136183,0,0.19351999121537808,76.7354,28,1,2,3,2783.7098
11.1,0,0.5430919783977665,159.0604,15,2,2,0,792.302
11.35,1,0.07433648498550359,168.27900000000002,26,0,2,1,2376.906
9.195,1,0.21707282188242727,53.1666,16,2,0,1,768.9989999999999
12.857645184136183,0,0.402800212264095,160.4604,28,2,0,0,316.9208
18.85,0,0.3014420292527238,127.3336,16,2,0,1,3962.8416
8.0,1,0.1739680919019347,250.3092,16,2,0,1,6723.2484
19.1,0,0.2594135809860386,41.9796,16,2,0,1,701.7532
12.857645184136183,0,0.16816557317120528,152.234,28,1,2,3,1071.938
12.857645184136183,0,0.14278800019609492,44.4112,28,1,2,3,767.0016
12.857645184136183,0,0.16626705025350033,149.4708,28,1,2,3,3159.8868
6.36,0,0.3474637017013432,46.506,14,1,0,1,652.484
19.6,0,0.1594666548216272,151.7024,6,2,1,1,2884.2456
12.857645184136183,1,0.24380071164785388,130.9968,28,1,2,3,4828.3816
17.1,1,0.27213870360534903,209.0638,16,2,0,1,3520.0846
12.857645184136183,0,0.12527301385374265,150.7366,28,1,2,3,906.8196
12.857645184136183,0,0.24052172251170995,113.2834,28,1,2,3,4376.9692
8.76,0,0.22363152282270046,126.7336,26,0,2,1,639.168
6.775,0,0.32438551755588596,84.225,9,2,1,1,3162.55
16.25,0,0.19800763874153945,116.1176,14,1,0,1,2633.9048
19.85,0,0.21092430869864195,89.4856,9,2,1,1,1054.6272
19.75,0,0.1115254903598276,189.9872,26,0,2,1,3781.744
6.96,0,0.278118881056285,91.4146,11,2,1,1,638.5022
8.935,0,0.20086422279739116,53.7298,4,1,2,2,593.2278
8.26,0,0.239970254406666,113.7834,15,2,2,0,115.1834
6.71,0,0.18883598703636975,218.3166,11,2,1,1,1959.4494
8.945,1,0.2960225565729747,263.491,9,2,1,1,1840.9370000000001
12.65,0,0.25716148385586685,107.8938,16,2,0,1,750.3566
15.0,0,0.39271966973911554,107.3938,14,1,0,1,750.3566
15.35,0,0.31135683387393315,196.5768,6,2,1,1,7685.9952
14.35,0,0.130634099683046,109.5228,14,1,0,1,1768.3648
12.857645184136183,0,0.25716148385586685,100.8042,28,1,2,3,3472.147
5.765,0,0.2866681286784424,37.0164,11,2,1,1,540.6296
8.315,1,0.18852740119144484,143.3444,26,0,2,1,1596.5884
6.13,0,0.3196429680127501,53.8298,9,2,1,1,1024.6662
14.5,1,0.35810029042155217,104.1332,9,2,1,1,205.0664
15.1,0,0.23495935818775127,219.4166,16,2,0,1,6096.0648
17.25,0,0.19322948015248606,163.7526,4,1,2,2,3289.052
13.0,0,0.31502797018677564,46.306000000000004,26,0,2,1,699.09
